Gene stable ID,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene name
ENSG00000141905,-2.0734057426452637,0.038151520124485756,408.85953,-1.9338154622946495,0.1800579542245196,-10.739961312030223,6.607206820225321e-27,3.8954018562849994e-26,NFIC
ENSG00000186416,-2.9831817150115967,0.0028572638229399016,298.45694,-0.7223502539725632,0.152899321774165,-4.724352244279326,2.308499855266847e-06,5.433847944900858e-06,NKRF
ENSG00000125820,-2.521122694015503,0.011708357348010196,2125.7874,-1.723506989444146,0.15022182057690248,-11.47308016122623,1.8013132794773825e-30,1.1718279465020757e-29,NKX2-2
ENSG00000143257,-2.834868907928467,0.004590562472016618,26.459486,-1.3660808676219967,0.2610917013059174,-5.2321880044030165,1.6751524303184178e-07,4.321249423027984e-07,NR1I3
ENSG00000160113,-2.7548506259918213,0.005878955005015105,2428.4539,-0.8112203452423662,0.073915003973416,-10.97504297685118,5.038189325516321e-28,3.0727845160167293e-27,NR2F6
ENSG00000113580,-2.5000059604644775,0.012429686579740298,4267.401,-2.311882519482274,0.08807626400539818,-26.24864423564309,7.406960529517829e-152,2.9381594881469933e-150,NR3C1
ENSG00000153234,-2.4570231437683105,0.014020576947647323,162.1631,-2.356546546346421,0.3556764752104871,-6.625533906766904,3.4599529902691864e-11,1.1150468007654223e-10,NR4A2
ENSG00000186951,-2.2170839309692383,0.026632254190155514,2553.7512,-1.1292043824333249,0.17176562464572986,-6.574099938578119,4.894834800004963e-11,1.566055466764729e-10,PPARA
ENSG00000167771,-2.4981987476348877,0.012493210604864557,771.1209,-2.102104401975634,0.10319897305105867,-20.369431398659344,3.122825955733558e-92,6.129055537662964e-91,RCOR2
ENSG00000260428,-2.758775472640991,0.005808851204672835,90.74331,-1.8561831657631347,0.2581683056779557,-7.189818133905929,6.487768175560948e-13,2.287455599235068e-12,SCX
ENSG00000169375,2.9344351291656494,0.0033466041958612794,1827.9132,0.8213822974701903,0.1585982552292373,5.17901219205071,2.2306389258078622e-07,5.695554621364708e-07,SIN3A
ENSG00000072310,-2.3671231269836426,0.01793955649164181,3874.46,-1.021328016142377,0.12697989406488294,-8.043226241947474,8.75035587101889e-16,3.4829984158034946e-15,SREBF1
ENSG00000184895,-2.365581512451172,0.018014392665071502,49.193314,-1.6571939217772338,0.3274477618373454,-5.060941362000877,4.1719151806516324e-07,1.044472486693033e-06,SRY
ENSG00000138378,2.040792942047119,0.04128883768491588,404.1565,3.1511644410463027,0.25238384456190005,12.485602818659984,8.946316711762453e-36,6.638643901512178e-35,STAT4
ENSG00000114126,-2.074749708175659,0.038026704516087806,1408.8451,-1.6698441186529611,0.10969284129167246,-15.222908796872694,2.492001660337479e-52,2.6254206700430035e-51,TFDP2
ENSG00000105698,-1.9845185279846191,0.04721620909043974,3476.134,-0.6816210240067936,0.06212459065957334,-10.97183927926222,5.2199594548735245e-28,3.1810648741211417e-27,USF2
